"","newid","intno","year","firmth","nint","cdall","age","white","black","male","hsgrad","lesscol","colgrad","fam_size","nchle11","nch1217","persot64","hw","single","hwyng","hwchbs","hwchis","hwchas","spchbs","spchis","hwold","retired","headwrk","spouwrk","incweek1","inc_hrs1","incweek2","inc_hrs2","fincreal","owner","renter","ne","mw","west","urban","msa","ps4mil","ps1mil","ps330k","ps125k","tv","comp","sound","vcr","vehq","coldormi","occucod1","weight"
"1760",113306,2,2000,6,1,0,46,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,35,40,0,0,1.9641170916,1,0,0,1,0,1,1,1,0,0,0,4,0,0,0,1,0,1,16713.777
"1761",94425,3,1998,12,0,0,68,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1.4827380952,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,-1,12432.354
"1762",88419,3,1998,1,1,0,33,1,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,8.0664652568,1,0,0,0,0,1,1,0,0,1,0,4,1,1,1,3,0,4,30485.157
"1763",89309,3,1998,4,1,0,36,1,0,1,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52,60,0,0,5.1051051051,0,0,0,0,0,1,1,0,0,1,0,2,1,1,2,2,0,18,28131.126
"1764",116023,2,2000,12,0,0,30,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,30,0,0,3.3550792171,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,3,13372.021
"1765",108876,2,2000,2,0,0,35,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,2.6717557252,1,0,1,0,0,1,1,0,0,1,0,2,0,1,2,3,0,4,17047.156
"1766",87505,5,1998,9,1,0,62,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,22,0,0,1.7070646766,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,5,16110.007
"1767",94274,3,1998,12,1,0,53,1,0,1,0,0,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,52,40,36,40,7.1428571429,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,3,0,6,14971.554
"1768",108086,3,2000,3,1,0,52,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,5.553282588,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,2,742.492
"1769",108873,5,2000,11,0,0,41,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,2,0,1,15560.683
"1770",106472,3,2000,1,1,0,36,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,0.690316395,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,5,19943.664
"1771",92813,3,1998,12,1,0,76,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.7672619048,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,-1,9927.7
"1772",106408,3,2000,1,1,0,69,0,1,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,1.2609779482,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-1,15954.286
"1773",95301,4,1998,12,1,0,19,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,2,1,1,1,1,0,-1,15008.117
"1774",112441,4,2000,10,1,54.307116105,80,1,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1.3280898876,1,0,1,0,0,1,1,1,0,0,0,3,0,1,1,1,0,-1,12234.933
"1775",112872,2,2000,4,1,18.975426945,56,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,48,52,38,0,1,0,0,1,0,1,1,0,1,0,0,5,1,1,2,4,0,6,5877.252
"1776",91180,2,1998,4,1,0,49,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-1,52,40,2.2022022022,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,-1,23639.977
"1777",87212,5,1998,4,1,0,38,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,60,52,65,0.7007007007,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,3,0,17,17687.836
"1778",96501,2,1998,11,1,148.95729891,47,1,0,1,0,1,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,52,50,0,0,7.4478649454,1,0,0,1,0,1,1,1,0,0,0,3,1,3,3,2,0,3,17613.987
"1779",111695,4,2000,11,1,0,17,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,52,40,2.2429906542,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,17913.836
"1780",103441,5,2000,4,1,0,33,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,40,0,0,1.4800759013,0,1,0,0,0,1,1,1,0,0,0,2,0,1,1,1,0,4,20610.177
"1781",89418,3,1998,6,1,0,77,1,0,1,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1.635964036,1,0,0,0,1,1,1,1,0,0,0,2,0,0,1,1,0,-1,19280.477
"1782",86260,4,1998,1,1,0,32,1,0,1,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,40,40,52,20,3.726082578,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,12,23330.009
"1783",112711,3,2000,7,1,0,57,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.5785310734,0,1,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,-1,14244.172
"1784",109827,4,2000,8,0,0,57,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,40,12,52,40,8.5642857143,1,0,0,1,0,1,1,0,0,1,0,4,1,1,2,3,0,2,15793.572
"1785",106488,5,2000,4,1,0,45,1,0,0,0,1,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,52,40,0,0,0,0,1,1,0,0,1,1,0,1,0,0,2,0,0,1,1,0,7,6911.24
"1786",109014,2,2000,1,0,38.350910834,55,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,40,52,40,10.738255034,1,0,0,1,0,1,1,0,0,0,1,3,1,2,1,1,0,1,13862.652
"1787",111677,2,2000,4,1,0,29,1,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,36,40,0,0,2.2960151803,0,1,0,0,0,1,1,1,0,0,0,2,0,0,1,1,0,4,14681.974
"1788",93611,2,1998,9,1,16.915522388,19,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,40,15,0,0,0.4975124378,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,4,21265.12
"1789",88671,4,1998,1,1,0,81,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,3,0,0,0,0,0,-1,18262.145
"1790",93994,3,1998,7,1,0,24,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,52,0,0,3.0798403194,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,6,15525.507
"1791",89951,3,1998,6,1,0,33,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,74,0,0,3.4965034965,1,0,0,0,0,1,1,0,0,1,0,2,1,1,1,1,0,1,24881.577
"1792",87440,4,1998,4,1,0,38,1,0,1,1,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,50,25,10.710710711,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,6,19022.744
"1793",110598,5,2000,11,0,7.476728972,64,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,20,24,52,40,3.0644859813,1,0,0,0,0,1,1,0,1,0,0,5,0,2,1,2,0,5,12373.867
"1794",114878,2,2000,8,1,0,39,1,0,1,1,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,52,50,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2,0,0,0,1,0,15,11608.981
"1795",86036,5,1998,3,1,0,44,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.0922768305,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,-1,30850.59
"1796",88531,3,1998,3,1,0,37,1,0,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52,45,0,0,5.3586760281,1,0,1,0,0,1,1,0,0,1,0,3,0,1,1,2,0,1,22788.588
"1797",115221,3,2000,11,1,37.38317757,51,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,52,45,52,40,5.4560747664,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,1,12460.675
"1798",107003,3,2000,1,0,0,46,0,1,1,0,0,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,52,50,38,40,12.899904123,1,0,1,0,0,1,1,1,0,0,0,5,3,2,2,2,0,3,7308.818
"1799",88033,5,1998,7,1,0,59,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.7681636727,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,-1,11350.623
"1800",86413,4,1998,2,0,30.150753769,50,1,0,1,0,0,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,52,40,0,0,12.713567839,1,0,1,0,0,1,1,1,0,0,0,2,1,1,2,2,0,3,24176.953
"1801",115414,2,2000,8,1,0,66,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.0513157895,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,-1,11828.973
"1802",87194,5,1998,2,1,40.201005025,27,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,60,52,60,5.6683417085,0,1,0,0,0,1,1,1,0,0,0,2,0,1,1,2,0,4,35269.583
"1803",109885,4,2000,9,1,0,59,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,60,0,0,1.8744142455,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,11,25831.211
"1804",88391,5,1998,7,1,0,49,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,1,1,1,1,0,14,15132.646
"1805",111942,2,2000,6,1,0,27,0,1,1,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52,40,0,0,3.5882908404,1,0,0,0,0,1,1,0,0,1,0,2,2,1,1,2,0,3,14109.797
"1806",86505,5,1998,6,1,49.95014985,34,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,50,0,0,5.7977022977,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,21313.854
"1807",85959,4,1998,2,1,0,48,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,52,40,3.9195979899,0,1,0,0,1,1,1,0,1,0,0,3,0,1,2,2,0,-1,13665.394
"1808",86081,5,1998,6,1,0,74,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1.8147852148,1,0,1,0,0,1,1,1,0,0,0,3,0,0,1,1,0,-1,24058.71
"1809",107737,5,2000,8,0,0,75,1,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,-1,40,40,6.009962406,1,0,1,0,0,1,1,1,0,0,0,3,1,1,1,2,0,-1,11790.579
"1810",94386,3,1998,11,1,0,53,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,70,52,40,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,13491.933
"1811",113096,2,2000,6,1,0,78,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.9365439093,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,-1,19204.554
"1812",86814,5,1998,6,1,0,69,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.0525474525,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,-1,3679.778
"1813",106193,5,2000,8,1,0,35,1,0,1,0,1,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,50,2.3703007519,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,2,0,10,17934.433
"1814",94113,2,1998,8,1,0,47,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,40,0,1,0,0,0,1,1,1,0,0,0,1,2,0,1,1,4,0,15,32158.879
"1815",91657,5,1998,10,0,298.21073559,29,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,37,0,0,6.4477137177,0,1,0,0,0,1,1,0,1,0,0,3,1,4,3,5,0,4,13969.941
"1816",111700,2,2000,5,1,0,45,1,0,1,1,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,42,40,0,0,1.51371807,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,4,18429.296
"1817",111309,4,2000,10,1,0,69,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,2.1398876404,0,1,0,1,0,1,1,1,0,0,0,2,1,1,2,0,0,-1,16383.225
"1818",90039,2,1998,2,1,15.075376884,25,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,40,0,0,2.6988944724,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,3,20199.342
"1819",90992,2,1998,4,1,0,40,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,52,40,0,0,5.035035035,0,1,1,0,0,1,1,1,0,0,0,3,0,1,2,1,0,13,21700.558
"1820",107493,3,2000,2,1,0,21,1,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,40,34,26,40,1.8532442748,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,4,14568.437
"1821",95868,2,1998,10,1,0,56,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,52,30,0.8449304175,0,1,0,0,0,1,1,0,0,1,0,3,1,5,3,2,0,-1,24131.277
"1822",113134,2,2000,6,1,0,43,1,0,1,0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,48,40,40,40,8.0264400378,1,0,1,0,0,1,1,1,0,0,0,2,1,1,1,1,0,1,15132.586
"1823",85972,4,1998,1,1,0,68,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,52,16,0,0,1.4314199396,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,4,15774.009
"1824",94490,3,1998,12,1,0,60,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,-1,52,32,2.7962301587,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,2,0,-1,16376.027
"1825",97331,2,1998,11,1,0,48,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,40,52,46,0,1,0,0,1,0,1,1,0,1,0,0,3,0,1,2,0,0,11,8093.678
"1826",115697,3,2000,11,1,14.018691589,32,1,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,35,52,40,3.5140186916,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,2,0,12,18109.299
"1827",87853,5,1998,9,1,0,74,1,0,1,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0.6117412935,1,0,0,0,0,1,1,0,1,0,0,3,0,0,1,2,0,-1,15060.642
"1828",114146,2,2000,7,1,0,39,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,10,0,0,0.5921845574,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,9,19024.682
"1829",116694,2,2000,10,0,23.4082397,56,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,-1,52,40,2.2471910112,1,0,0,0,1,1,1,0,0,1,0,2,1,0,2,1,0,-1,2550.671
"1830",92446,3,1998,4,1,0,42,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,-1,31334.337
"1831",111254,4,2000,12,1,0,72,1,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,38,20,52,60,1.9012115564,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,9,13578.582
"1832",107879,3,2000,1,1,47.93873442,34,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,4.9856184084,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,3,8496.012
"1833",96664,5,1998,12,1,0,18,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,1.2441468254,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,10,695.605
"1834",108426,4,2000,8,0,0,44,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,52,20,52,40,10.895300752,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3,0,4,10594.52
"1835",113346,3,2000,10,1,0,38,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,40,60,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,13,14398.056
"1836",111448,4,2000,11,0,0,63,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,8,25,0,0,3.5508411215,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,7,0,1,14048.394
"1837",84763,5,1998,2,1,0,75,1,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,52,20,0,0,3.800201005,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,24126.052
"1838",89942,2,1998,1,1,65.458308157,49,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,28,52,42,19.405941591,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,4,0,3,16357.786
"1839",109861,4,2000,9,1,0,51,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,40,35,0,0,2.9147141518,0,1,0,0,0,1,1,0,0,1,0,2,1,1,1,1,0,2,13928.664
"1840",115636,5,2000,12,1,11.18359739,19,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,30,0,0,0.6989748369,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,10,14465.824
"1841",106997,5,2000,7,0,36.723258004,22,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,18,0,0,2.0150659134,0,1,0,0,0,1,0,0,0,0,0,0,2,4,2,3,0,1,19972.678
"1842",112860,4,2000,11,1,0,72,1,0,1,0,0,0,6,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,0,1.4669158879,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,0,-1,16441.627
"1843",88015,4,1998,5,0,0,47,1,0,1,0,0,1,5,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,40,0,1,0,0,1,0,1,1,1,0,0,0,3,1,2,2,3,0,1,21474.787
"1844",107770,3,2000,1,1,0,77,1,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,52,52,0,0,0.1541706616,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,5,4868.005
"1845",109388,2,2000,2,0,0,16,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,4,1,1,1,2,0,-1,10178.742
"1846",95978,4,1998,12,1,0,54,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0.7400793651,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,-1,12035.22
"1847",96129,4,1998,11,1,0,20,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50,18,0,0,0.3972194638,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,10,13714.045
"1848",110801,3,2000,5,0,0,38,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,48,0,0,7.0955534532,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,2,0,3,18262.746
"1849",114385,2,2000,9,1,0,30,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,50,0,0,3.4676663543,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,8728.806
"1850",87858,5,1998,7,0,99.800399202,32,1,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,48,52,50,6.8912175649,1,0,0,1,0,1,1,0,1,0,0,2,1,1,1,4,0,3,20015.037
"1851",107257,4,2000,5,1,0,51,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,30,3,52,50,7.4408703879,1,0,0,0,1,1,1,0,1,0,0,5,0,1,2,2,0,10,9313.608
"1852",97193,2,1998,10,1,19.880815109,28,1,0,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,48,52,40,0,1,0,0,0,0,1,1,0,1,0,0,2,2,1,2,2,0,1,13326.105
"1853",108982,5,2000,10,1,46.816573034,42,1,0,0,0,1,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,52,50,52,40,5.6179775281,1,0,0,0,0,1,1,0,0,0,1,3,0,0,2,6,0,1,15088.413
"1854",90279,4,1998,9,1,0,27,1,0,1,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,52,56,52,40,3.9800995025,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4,0,8,26357.214
"1855",96646,3,1998,11,0,0,57,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0.2528301887,1,0,0,0,1,0,0,0,0,0,0,4,2,1,2,2,0,-1,16369.661
"1856",106000,3,2000,2,1,0,36,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,32,32,0,0,0.8826335878,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,5,9740.045
"1857",111056,3,2000,9,1,0,65,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.0511715089,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,-1,11845.789
"1858",107464,3,2000,1,1,0,38,1,0,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,20,48,52,60,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,9128.947
"1859",110695,5,2000,5,1,0,52,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,50,40,52,45,3.6896877956,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,4,20634.238
"1860",104972,5,2000,5,0,0,50,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,40,52,40,6.8553453169,1,0,0,1,0,1,1,0,0,0,1,5,1,3,5,6,0,11,11505.235
"1861",109781,4,2000,8,1,25.37593985,53,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3,0,1,17846.123
"1862",114219,5,2000,9,0,0,44,1,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,52,40,0,0,2.4798500469,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,15,17595.692
"1863",111686,2,2000,4,1,0,77,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1.3280834915,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,-1,11828.079
"1864",101616,5,2000,2,0,0,41,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,55,0,0,11.450381679,1,0,1,0,0,1,1,1,0,0,0,2,1,0,2,2,0,7,15061.057
"1865",112834,4,2000,12,0,149.11463187,35,1,0,1,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52,40,0,0,4.659832246,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,7,15323.902
"1866",96994,5,1998,12,1,0,49,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,40,52,55,10.505952381,1,0,0,1,0,1,1,0,1,0,0,6,1,4,2,1,0,2,5776.373
"1867",96370,4,1998,12,1,0,37,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,2.380952381,0,1,0,0,0,1,1,0,0,1,0,2,0,1,1,2,0,5,12614.502
"1868",104374,5,2000,5,1,0,64,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,-1,52,20,2.3831598865,1,0,0,1,0,1,1,0,1,0,0,2,0,0,1,4,0,-1,9199.889
"1869",108805,5,2000,11,0,84.112149533,48,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,52,40,0,0,3.8448598131,1,0,0,0,1,1,1,1,0,0,0,2,0,1,1,1,0,4,21826.342
"1870",89687,3,1998,5,1,0,42,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,52,40,0,0,1.9,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,7,20498.049
"1871",91003,3,1998,7,0,0,24,1,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,32,40,52,30,1.6866267465,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,1,0,10,25274.324
"1872",84464,5,1998,2,1,0,66,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,52,30,0,0,2.8508542714,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,10,31823.935
"1873",90710,2,1998,3,1,0,37,0,1,0,0,1,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,40,40,52,40,7.1765295888,1,0,0,0,0,1,1,0,1,0,0,3,0,1,2,2,0,4,16101.097
